Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
PGC,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SYAP1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
DPM3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
GLTPD2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TAL1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
PEX6,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
EFHD1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
EFHD2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
HTATSF1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SNAI2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
DDX11,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
LHX3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
NCF1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
APBA2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CIB4,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CEBPA,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CDT1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
MSC,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
PMS2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TSPAN4,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
RFX2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
MYO9B,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
PTDSS2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
EGR3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
ALDH9A1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
MRPL17,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SLC27A1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SOX8,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TPCN2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TRAF7,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
LRPAP1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TADA2B,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
BAIAP3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
NDUFV1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
NCLN,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SLC35A1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
DGKZ,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
COMMD4,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
GALR1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
LRRC56,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
HTR6,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
POLR2E,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
BIRC5,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
HPN,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CYBA,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
RHBDL1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
DECR2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
PDIA2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
ENSP00000486716.1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SLC2A6,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
REEP4,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
JAG2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
PLXNB3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
NDRG4,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CELF6,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TMEM259,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
ARID3A,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CIB3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
BARHL1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CELF3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SUSD2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
PITPNM2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
PEX11G,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
VPS18,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TMEM63B,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SHANK2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SHANK3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
REXO1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
INF2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CPTP,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SARDH,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
ANAPC2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TRABD,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CEP131,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CCDC94,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
WDR90,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TSTA3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
FBXL16,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
ASMTL,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SLC29A4,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
FSCN1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
DOHH,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SBK2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SLC1A7,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
NUDT8,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TRPM5,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
GPSM1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
ASPSCR1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SF3A2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
BRI3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
DCXR,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
ENSP00000478035.1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
MRPL23,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
ZBTB7B,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TMC6,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
UBAC1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
ADRM1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CD81,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
IDUA,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
LTBP4,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
TTLL10,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
DDA1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
MYO15A,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
GPS1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
NOS3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CUEDC2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
INO80C,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CSPG4,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
NOTCH4,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
RANGAP1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SH2B2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SH2B3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
HSPB7,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SAMD4B,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
OPN4,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
NOS2,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
ACADS,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
SEMA6C,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
THOC3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
MLLT1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
IRF2BPL,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
PLXND1,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
ZSWIM8,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
LMX1B,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
CAPN3,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
DDX49,0.00127959053103007,No,RECQL5|MDC1|ATRIP|ATM|CHEK2|RNF168|ATR|RNF8|TP53BP1|BARD1,MAMMALIANS
